"filename", "language", "JSON", "JSON with Comments", "TypeScript", "JavaScript", "PostCSS", "TypeScript JSX", "JavaScript JSX", "XML", "Python", "HTML", "MS SQL", "Makefile", "Perl", "Markdown", "C++", "CUDA C++", "XSL", "Ini", "C", "reStructuredText", "Properties", "comment", "blank", "total"
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\_dtype_ctypes.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\_internal.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 28
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\_multiarray_umath.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 58
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\_utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\arrayprint.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\defchararray.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\einsumfunc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\fromnumeric.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\function_base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\getlimits.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\multiarray.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 26
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\numeric.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\numerictypes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\overrides.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\overrides.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 8
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\records.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\shape_base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\core\umath.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\ctypeslib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\ctypeslib\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\ctypeslib\_ctypeslib.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 71, 604
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\ctypeslib\_ctypeslib.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 246
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\doc\ufuncs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 1, 139
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\dtypes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 42
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\dtypes.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 59, 632
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 23, 248
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\exceptions.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 13, 87
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\__main__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\__version__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\__version__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_backend.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 45
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_backend.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 47
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_distutils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 77
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_distutils.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_meson.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 232
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_backends\_meson.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 64
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_isocbind.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 63
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_isocbind.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 14
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_src_pyf.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 32, 248
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\_src_pyf.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 30
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\auxfuncs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 251, 1005
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\auxfuncs.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 265
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\capi_maps.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 48, 812
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\capi_maps.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 34
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\cb_rules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 14, 666
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\cb_rules.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 18
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\cfuncs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 571, 51, 1564
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\cfuncs.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 32
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\common_rules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 144
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\common_rules.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\crackfortran.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 245, 3726
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\crackfortran.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 37, 259
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\diagnose.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 150
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\diagnose.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\f2py2e.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 48, 787
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\f2py2e.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 77
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\f90mod_rules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 270
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\f90mod_rules.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\func2subr.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 330
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\func2subr.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\rules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824, 35, 1630
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\rules.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 44
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\setup.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\src\fortranobject.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193, 0, 0, 157, 87, 1437
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\src\fortranobject.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 20, 28, 174
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\symbolic.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 193, 1517
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\symbolic.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 44, 222
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\src\array_from_pyobj\wrapmodule.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 8, 22, 236
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_abstract_interface.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 27
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_array_from_pyobj.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 103, 679
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_assumed_shape.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 51
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_block_docstring.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_callback.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 53, 264
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_character.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 27, 642
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_common.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_crackfortran.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 66, 422
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_data.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 72
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_docs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 65
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_f2cmap.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_f2py2e.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 164, 965
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_isoc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 57
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_kind.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 54
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_mixed.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_modules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 84
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_parameter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 130
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_pyf_src.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 44
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_quoted_character.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 19
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_regression.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 43, 188
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_return_character.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 49
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_return_complex.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 68
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_return_integer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 56
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_return_logical.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_return_real.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 110
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_routines.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_semicolon_split.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 76
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_size.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_string.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 101
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_symbolic.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73, 496
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\test_value_attrspec.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\tests\util.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 79, 443
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\use_rules.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 4, 100
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\numpy\f2py\use_rules.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
